datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
2022-10-23,72.95454545454545,28.1,24.7,82.7,44.415,22.3,0.3076
2022-10-24,56.0,27.9,23.2,77.4,0.058,27.7,0.516
2022-10-25,45.36842105263158,27.1,24.0,84.5,5.561,22.3,0.5311333333333333
2022-10-26,55.854440789473685,26.7,23.7,84.6,15.725,27.7,0.5462666666666667
2022-10-27,66.3404605263158,27.7,22.8,76.4,0.0,22.3,0.5614
2022-10-28,76.82648026315789,28.6,21.6,68.6,0.0,27.7,0.0314
2022-10-29,87.3125,28.6,23.2,73.4,0.0,16.6,0.032199997
2022-10-30,80.54545454545455,28.3,22.7,73.1,0.0,18.4,0.41779998
2022-10-31,62.52173913043478,28.5,23.5,75.1,0.005,16.6,0.47259997
2022-11-01,70.06666666666666,28.7,23.7,75.9,0.0,14.7,0.52739996
2022-11-02,135.94117647058823,28.4,24.0,78.2,1.498,18.4,1.9258
2022-11-03,93.85,27.7,24.1,81.7,0.85,18.4,1.1539999
2022-11-04,96.33333333333331,28.0,23.7,79.5,19.52,13.0,0.63519996
2022-11-05,81.4,27.0,24.0,84.3,2.083,18.4,0.4102
2022-11-06,84.47307692307693,27.4,24.4,84.1,0.0,18.4,0.70029998
2022-11-07,87.54615384615386,26.7,24.8,89.7,10.331,31.7,0.99039996
2022-11-08,90.61923076923077,26.6,24.1,86.6,6.514,22.2,0.6494
2022-11-09,93.6923076923077,27.5,23.5,80.1,0.0,22.3,0.6628499999999999
2022-11-10,75.75,27.6,24.3,82.3,10.457,22.3,0.6763
2022-11-11,69.11764705882354,27.0,23.4,81.4,1.446,46.4,0.6897500000000001
2022-11-12,60.6875,26.6,24.2,87.2,10.635,25.9,0.7032
2022-11-13,66.28571428571429,26.3,24.1,88.4,10.98,22.3,0.6188
2022-11-14,80.94736842105263,27.6,24.0,81.8,1.175,18.4,0.5344
2022-11-15,78.42105263157895,27.9,24.2,81.1,0.0,25.9,0.8928
2022-11-16,67.11111111111111,28.8,24.0,76.4,0.132,14.8,0.8078
2022-11-17,60.47222222222223,25.9,24.1,90.3,50.184,18.4,0.6361
2022-11-18,53.833333333333336,27.4,23.2,79.5,0.613,27.8,0.4644
2022-11-19,63.60869565217392,28.0,24.0,79.6,0.073,31.7,0.2096
2022-11-20,62.15384615384615,28.3,23.8,77.5,0.0,35.3,0.155
2022-11-21,60.785714285714285,28.7,22.8,72.3,0.02,27.7,0.3048
2022-11-22,65.08695652173913,28.7,23.3,73.6,0.0,37.1,0.34899999000000004
2022-11-23,67.86363636363636,28.4,23.4,75.6,2.638,25.9,0.39319998
2022-11-24,64.29411764705883,27.6,23.7,80.0,3.593,27.6,0.58509999
2022-11-25,73.9047619047619,27.2,23.9,82.7,0.448,16.6,0.777
2022-11-26,124.65,26.9,24.2,85.8,10.979,29.5,1.0466
2022-11-27,114.22222222222224,27.7,24.1,81.5,1.168,20.5,1.0534
2022-11-28,96.36111111111111,27.5,24.6,84.8,13.562,27.7,1.0602
2022-11-29,78.5,28.2,24.3,80.6,5.371,18.4,0.0098
2022-11-30,95.22727272727272,28.1,23.9,78.9,0.727,14.8,0.19870000000000002
2022-12-01,91.8181818181818,27.7,24.3,82.5,0.318,20.5,0.3876
2022-12-02,93.1,27.5,24.1,81.9,2.88,14.8,0.5124
2022-12-03,92.9,27.7,23.7,80.0,1.59,18.4,0.6372
2022-12-04,52.0,28.1,24.0,79.1,0.528,20.5,0.96419996
2022-12-05,111.47368421052632,27.8,23.9,79.9,4.483,20.5,0.87039995
2022-12-06,65.9375,27.3,24.1,83.2,3.204,16.6,1.022
2022-12-07,85.9047619047619,27.5,24.2,82.9,1.791,16.6,0.8802
2022-12-08,84.93333333333334,27.7,23.7,79.8,3.59,24.1,0.7384
2022-12-09,89.8,25.9,23.7,88.0,10.741,31.7,0.59759999
2022-12-10,76.73684210526316,28.0,23.3,76.7,1.168,20.5,0.45679998
2022-12-11,70.80952380952381,27.7,23.6,79.1,0.634,29.5,0.4806
2022-12-12,64.33333333333333,28.0,22.9,75.5,1.609,37.0,0.2722
2022-12-13,66.6842105263158,27.4,23.4,79.3,0.0,33.5,0.3394
2022-12-14,72.15058479532163,28.2,23.8,78.3,0.031,24.1,0.6684
2022-12-15,77.61695906432749,29.3,22.8,69.3,0.345,52.6,0.33179998
2022-12-16,83.08333333333333,27.5,23.7,80.5,6.553,25.9,0.29449999
