station,feature_set,variant,seed,target_mode,lookback,n_features,epochs_run,best_train_loss,best_val_loss,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,persistence_test_R2,persistence_test_MSE,persistence_test_RMSE,persistence_test_MAE,lstm_units,dropout_rate,optimizer,learning_rate,activation,batch_size,max_epochs,patience,old_skripsi_R2,delta_vs_skripsi
kelapa_gading,calendar,kalman_slow,42,residual,7,14,53,0.0112671814858913,0.0140532562509179,0.7166697255760227,151.27014354364383,12.299192800490763,8.82277763283672,0.7287433776692502,141.2401187974513,11.884448611418676,8.927531929666772,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0486566223307497
kelapa_gading,calendar,kalman_slow,2024,residual,7,14,36,0.0117001943290233,0.0140996584668755,0.7157342555616902,151.76959134757703,12.319480157359603,8.701885264751702,0.7561778673158402,126.95530413177606,11.267444436595907,8.04421133927992,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0212221326841597
kelapa_gading,calendar,kalman_slow,123,residual,7,14,42,0.0112599143758416,0.0141160627827048,0.7154034648213405,151.94620065230924,12.32664596118138,8.685263430408295,0.7263496912213752,142.48648305339742,11.936770210295473,9.01517428098544,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0510503087786248
kelapa_gading,univariate,no_smooth,42,residual,7,1,40,0.014426571317017,0.0143276154994964,0.7111383621127366,154.22334064474595,12.41866903676662,8.807354781989476,0.7487607019626832,130.8173345095741,11.437540579581526,8.114386402616496,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0286392980373167
kelapa_gading,target_temporal_calendar,no_smooth,42,residual,14,18,39,0.013087335973978,0.01121755130589,0.7090543022641074,120.74643992035855,10.988468497491294,7.910459633425784,0.7479242384519309,130.50181388687244,11.423739050191598,8.015000574332161,0.7147896208674402,147.6558935598572,12.151374142863729,8.186638427268552,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.029475761548069
kelapa_gading,calendar,no_smooth,123,residual,7,14,29,0.0128702502697706,0.0144860846921801,0.7079434312176219,155.92911549036944,12.487158022959806,8.824869285936016,0.7465062062880178,131.9912237742196,11.488743350524445,8.198276300022314,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0308937937119821
kelapa_gading,univariate,no_smooth,123,residual,7,1,34,0.0143820764496922,0.0145787689834833,0.706074847981059,156.92675280601733,12.52704086390786,8.929270823099827,0.7381468399419142,136.34384707849222,11.67663680511183,8.369074137295637,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0392531600580857
kelapa_gading,calendar,no_smooth,42,residual,7,14,39,0.0124994264915585,0.0146586336195468,0.7044646854505254,157.78641920636085,12.561306429124354,9.029365315344512,0.7604573031128938,124.72705246673492,11.168126631926008,7.923446455679368,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0169426968871061
kelapa_gading,univariate,no_smooth,2024,residual,7,1,39,0.0144619038328528,0.0147505979984998,0.7026105632997935,158.77633574266775,12.60064822708212,9.022983652817611,0.7447820007372677,132.88899723584674,11.527749009925865,8.204202120243188,0.7227442220324143,144.3638082674099,12.01514911548791,8.196882109011854,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0326179992627322
kelapa_gading,calendar,no_smooth,2024,residual,60,14,36,0.0123334033414721,0.0075345807708799,0.6741785098568429,81.10269865005453,9.005703673231455,7.2328658842553315,0.7586077503236136,138.76417577790454,11.7798207022817,7.999551581845264,0.7430352839122454,147.71599784054135,12.153847038717467,7.957736274327284,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0187922496763863
kelapa_gading,calendar,kalman_slow,123,residual,60,14,40,0.011012639850378,0.0075730928219854,0.6725131406136877,81.5172383411269,9.028689735566669,7.10385740806277,0.7364188749369013,151.5194361833382,12.30932314074735,9.158117372814257,0.7430352839122454,147.71599784054135,12.153847038717467,7.957736274327284,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0409811250630987
kelapa_gading,calendar,no_smooth,123,residual,60,14,34,0.0125402696430683,0.0075975488871335,0.6714555007479627,81.78050350289537,9.043257350252471,7.249694966639463,0.7484491709385794,144.6038284483133,12.025133198776356,8.323111156184625,0.7430352839122454,147.71599784054135,12.153847038717467,7.957736274327284,32,0.1,adam,0.001,tanh,4,100,15,0.7774,-0.0289508290614205
